date,min,max,zero_count,zero_percent,average,standard_deviation,variance
2022-08-24 11:38:17,148,122,135,119,99,100,99
2022-08-24 11:38:17,188,159,143,151,99,101,101
2022-08-24 11:38:17,169,102,191,102,100,99,99
2022-08-24 11:38:17,102,185,163,0,100,99,100
2022-08-24 11:38:17,154,136,160,100,101,101,100
2022-08-24 11:38:17,187,148,154,200,99,101,101
2022-08-24 11:38:17,112,148,143,160,99,100,100
2022-08-24 11:38:17,149,158,180,106,101,99,99
2022-08-24 11:38:17,111,121,122,0,99,99,100
2022-08-24 11:38:17,159,126,137,169,99,101,99
2022-08-24 11:38:17,130,149,181,153,101,100,99
2022-08-24 11:38:17,104,123,119,135,100,101,100
2022-08-24 11:38:17,114,142,169,0,99,99,100
2022-08-24 11:38:17,163,187,160,131,101,101,100
2022-08-24 11:38:17,195,170,185,0,101,101,100
2022-08-24 11:38:17,100,184,164,125,99,101,100
2022-08-24 11:38:17,150,126,170,100,101,99,100
2022-08-24 11:38:17,136,182,183,163,99,101,101
2022-08-24 11:38:17,189,181,120,147,101,100,100
2022-08-24 11:38:17,172,191,114,186,101,99,99
2022-08-24 11:38:17,167,108,187,198,99,99,100
2022-08-24 11:38:17,132,190,111,102,101,100,101
2022-08-24 11:38:17,146,120,200,0,101,99,99
2022-08-24 11:38:17,159,168,131,199,100,100,101
2022-08-24 11:38:17,111,103,143,127,99,100,99
2022-08-24 11:38:17,174,144,186,157,100,99,101
2022-08-24 11:38:17,130,153,121,128,101,99,101
2022-08-24 11:38:17,199,180,184,0,101,100,100
2022-08-24 11:38:17,100,164,134,142,101,100,101
2022-08-24 11:38:17,147,114,104,0,99,99,101
2022-08-24 11:38:17,168,172,161,110,101,100,101
2022-08-24 11:38:17,116,163,159,179,100,99,99
2022-08-24 11:38:17,120,169,166,121,99,99,101
2022-08-24 11:38:17,143,188,192,145,101,99,101
2022-08-24 11:38:17,179,164,132,135,100,99,101
2022-08-24 11:38:17,144,108,197,110,101,99,99
2022-08-24 11:38:17,196,193,156,197,100,100,101
2022-08-24 11:38:17,141,178,122,194,100,100,100
2022-08-24 11:38:17,166,169,180,126,101,100,100
2022-08-24 11:38:17,138,119,168,0,100,100,101
2022-08-24 11:38:17,191,102,160,159,99,100,99
2022-08-24 11:38:17,111,180,102,0,99,99,99
2022-08-24 11:38:17,136,155,114,181,100,100,99
2022-08-24 11:38:17,140,124,176,145,101,100,101
2022-08-24 11:38:17,146,184,106,132,99,100,100
2022-08-24 11:38:17,115,155,115,0,99,101,100
2022-08-24 11:38:17,130,137,200,124,99,100,100
2022-08-24 11:38:17,142,109,194,178,99,99,100
2022-08-24 11:38:17,116,109,146,0,101,100,99
2022-08-24 11:38:17,157,149,127,166,101,100,100
2022-08-24 11:38:17,131,166,158,0,100,99,100
2022-08-24 11:38:17,183,170,107,0,101,101,101
2022-08-24 11:38:17,131,159,122,129,101,101,101
2022-08-24 11:38:17,136,101,101,160,100,100,101
2022-08-24 11:38:17,156,173,141,163,99,101,99
2022-08-24 11:38:17,183,192,199,102,100,101,101
2022-08-24 11:38:17,155,158,194,115,100,99,100
2022-08-24 11:38:17,171,131,143,100,100,101,99
2022-08-24 11:38:17,109,191,193,178,101,100,100
2022-08-24 11:38:17,109,184,111,182,101,100,99
2022-08-24 11:38:17,127,169,199,173,99,99,100
2022-08-24 11:38:17,115,188,100,106,100,99,101
2022-08-24 11:38:17,172,197,163,153,100,101,99
2022-08-24 11:38:17,194,145,127,108,101,100,99
2022-08-24 11:38:17,173,124,104,193,99,99,100
2022-08-24 11:38:17,126,189,199,161,100,101,99
2022-08-24 11:38:17,180,174,143,163,99,101,99
2022-08-24 11:38:17,108,200,128,187,100,99,100
2022-08-24 11:38:17,197,147,169,186,99,99,100
2022-08-24 11:38:17,157,119,116,0,99,100,99
2022-08-24 11:38:17,199,119,184,0,101,101,100
2022-08-24 11:38:17,123,163,134,119,101,101,100
2022-08-24 11:38:17,149,168,107,183,101,101,99
2022-08-24 11:38:17,113,114,155,168,101,100,101
2022-08-24 11:38:17,156,144,167,118,101,99,99
2022-08-24 11:38:17,164,108,104,186,99,100,100
2022-08-24 11:38:17,111,104,145,151,101,101,100
2022-08-24 11:38:17,122,153,149,118,101,100,101
2022-08-24 11:38:17,114,143,138,0,99,99,100
2022-08-24 11:38:17,138,100,167,151,101,99,100
2022-08-24 11:38:17,162,195,129,0,99,101,101
2022-08-24 11:38:17,195,106,189,0,101,101,100
2022-08-24 11:38:17,157,167,167,114,99,101,101
2022-08-24 11:38:17,134,162,182,199,100,100,100
2022-08-24 11:38:17,101,200,115,0,100,101,101
2022-08-24 11:38:17,184,130,109,172,101,100,101
2022-08-24 11:38:17,133,177,152,182,101,100,100
2022-08-24 11:38:17,133,177,137,161,99,99,99
2022-08-24 11:38:17,151,108,194,0,99,101,99
2022-08-24 11:38:17,182,150,121,198,99,100,100
2022-08-24 11:38:17,143,112,185,140,100,99,101
2022-08-24 11:38:17,125,129,134,155,101,100,101
2022-08-24 11:38:17,185,125,191,0,101,100,100
2022-08-24 11:38:17,162,199,104,130,100,101,99
2022-08-24 11:38:17,155,196,118,0,100,100,100
2022-08-24 11:38:17,103,139,166,0,100,101,100
2022-08-24 11:38:17,140,128,196,125,99,99,99
2022-08-24 11:38:17,158,187,133,119,99,99,99
2022-08-24 11:38:17,169,128,120,0,99,100,100
2022-08-24 11:38:17,174,181,145,191,99,101,101
2022-08-24 11:38:17,140,128,146,175,101,100,99
2022-08-24 11:38:17,100,135,144,120,100,100,100
2022-08-24 11:38:17,101,125,119,176,99,99,99
2022-08-24 11:38:17,169,103,130,0,99,99,101
2022-08-24 11:38:17,190,186,166,0,99,101,101
2022-08-24 11:38:17,156,174,163,113,100,101,100
2022-08-24 11:38:17,164,102,103,125,101,100,99
2022-08-24 11:38:17,100,196,182,103,99,100,100
2022-08-24 11:38:17,192,145,158,0,101,101,101
2022-08-24 11:38:17,145,155,182,170,101,101,100
2022-08-24 11:38:17,145,140,156,121,99,101,99
2022-08-24 11:38:17,182,152,172,152,99,100,99
2022-08-24 11:38:17,170,150,144,168,99,99,101
2022-08-24 11:38:17,135,132,129,190,100,100,101
2022-08-24 11:38:17,199,161,200,0,100,100,101
2022-08-24 11:38:17,153,158,163,0,100,100,100
2022-08-24 11:38:17,156,189,149,150,99,101,101
2022-08-24 11:38:17,163,182,143,172,101,99,99
2022-08-24 11:38:17,158,160,127,145,100,100,99
2022-08-24 11:38:17,139,142,103,174,100,100,100
2022-08-24 11:38:17,141,106,170,194,99,100,99
2022-08-24 11:38:17,122,100,136,0,100,99,101
2022-08-24 11:38:17,198,123,140,197,99,100,101
2022-08-24 11:38:17,112,117,164,106,99,99,100
2022-08-24 11:38:17,182,181,119,186,101,99,100
2022-08-24 11:38:17,121,199,170,187,99,101,100
2022-08-24 11:38:17,116,127,106,154,99,99,100
2022-08-24 11:38:17,133,150,186,149,101,100,99
2022-08-24 11:38:17,164,184,172,129,100,99,99
2022-08-24 11:38:17,159,126,119,160,100,101,100
2022-08-24 11:38:17,101,185,127,187,100,100,99
2022-08-24 11:38:17,141,158,156,131,101,100,100
2022-08-24 11:38:17,133,130,185,0,100,99,100
2022-08-24 11:38:17,131,168,173,164,101,99,100
2022-08-24 11:38:17,164,143,122,0,99,101,101
2022-08-24 11:38:17,186,106,198,179,99,100,99
2022-08-24 11:38:17,171,167,176,0,99,99,99
2022-08-24 11:38:17,112,159,165,194,101,101,100
2022-08-24 11:38:17,179,174,127,145,100,101,100
2022-08-24 11:38:17,170,135,195,168,100,101,100
2022-08-24 11:38:17,105,155,181,200,99,99,99
2022-08-24 11:38:17,175,115,184,166,99,99,99
2022-08-24 11:38:17,142,104,132,124,101,99,101
2022-08-24 11:38:17,146,128,146,0,100,101,101
2022-08-24 11:38:17,115,163,164,0,99,99,99
2022-08-24 11:38:17,125,108,177,131,100,101,99
2022-08-24 11:38:17,135,119,157,149,99,100,101
2022-08-24 11:38:17,124,102,151,0,101,100,99
2022-08-24 11:38:17,125,145,154,184,101,101,101
2022-08-24 11:38:17,175,107,146,0,99,101,100
2022-08-24 11:38:17,184,100,108,132,99,100,101
2022-08-24 11:38:17,197,124,165,186,99,101,99
2022-08-24 11:38:17,176,179,131,199,99,99,101
2022-08-24 11:38:17,164,185,120,147,101,99,101
2022-08-24 11:38:17,149,194,162,200,99,99,100
2022-08-24 11:38:17,190,139,124,0,99,100,101
2022-08-24 11:38:17,121,157,192,157,99,99,100
2022-08-24 11:38:17,157,174,104,150,100,100,101
2022-08-24 11:38:17,127,190,130,104,101,100,100
2022-08-24 11:38:17,105,140,138,146,100,101,101
2022-08-24 11:38:17,150,138,199,144,100,99,101
2022-08-24 11:38:17,158,117,100,119,100,101,100
2022-08-24 11:38:17,151,176,111,101,99,100,100
2022-08-24 11:38:17,144,117,189,119,99,99,101
2022-08-24 11:38:17,101,180,197,124,101,99,101
2022-08-24 11:38:17,189,143,190,102,101,99,100
2022-08-24 11:38:17,132,110,141,112,101,99,99
2022-08-24 11:38:17,188,128,110,104,101,100,99
2022-08-24 11:38:17,138,188,189,0,99,99,101
2022-08-24 11:38:17,117,137,181,190,100,100,99
2022-08-23 11:38:17,171,131,0,0,101,100,99
2022-08-23 11:38:17,196,187,0,115,99,99,99
2022-08-23 11:38:17,179,152,0,111,99,101,99
2022-08-23 11:38:17,181,165,0,152,99,101,101
2022-08-23 11:38:17,170,141,0,122,101,99,99
2022-08-23 11:38:17,169,126,0,0,99,100,100
2022-08-23 11:38:17,191,152,147,187,101,99,100
2022-08-23 11:38:17,120,151,176,0,99,99,99
2022-08-23 11:38:17,139,199,113,0,101,100,100
2022-08-23 11:38:17,139,110,169,177,99,99,101
2022-08-23 11:38:17,122,150,157,126,99,100,100
2022-08-23 11:38:17,184,151,155,189,99,100,100
2022-08-23 11:38:17,107,107,138,123,99,99,101
2022-08-23 11:38:17,135,138,190,0,101,101,99
2022-08-23 11:38:17,169,102,143,0,101,101,100
2022-08-23 11:38:17,189,132,136,122,99,99,100
2022-08-23 11:38:17,166,192,119,171,100,101,99
2022-08-23 11:38:17,176,195,116,0,101,101,100
2022-08-23 11:38:17,192,131,111,190,100,99,100
2022-08-23 11:38:17,135,118,105,0,101,101,100
2022-08-23 11:38:17,140,178,191,191,101,99,100
2022-08-23 11:38:17,103,177,180,104,100,101,100
2022-08-23 11:38:17,174,180,154,130,100,101,100
2022-08-23 11:38:17,173,200,101,144,101,101,100
2022-08-23 11:38:17,176,154,175,192,100,101,99
2022-08-23 11:38:17,106,109,106,170,99,100,100
2022-08-23 11:38:17,133,181,140,123,101,99,100
2022-08-23 11:38:17,136,169,200,0,101,101,99
2022-08-23 11:38:17,200,110,154,102,99,100,101
2022-08-23 11:38:17,142,184,161,163,101,101,101
2022-08-23 11:38:17,199,140,108,198,99,99,101
2022-08-23 11:38:17,119,188,168,155,100,101,100
2022-08-23 11:38:17,191,143,184,137,101,100,99
2022-08-23 11:38:17,124,185,177,134,101,101,99
2022-08-23 11:38:17,104,142,158,129,99,100,100
2022-08-23 11:38:17,126,199,181,0,101,100,99
2022-08-23 11:38:17,163,153,182,198,101,100,99
2022-08-23 11:38:17,197,137,174,175,100,101,100
2022-08-23 11:38:17,104,183,106,134,99,101,100
2022-08-23 11:38:17,189,186,129,100,101,100,101
2022-08-23 11:38:17,184,133,185,140,101,100,100
2022-08-23 11:38:17,144,199,169,125,99,101,100
2022-08-23 11:38:17,103,157,135,109,100,100,99
2022-08-23 11:38:17,194,122,144,179,99,99,100
2022-08-23 11:38:17,180,164,128,132,101,99,101
2022-08-23 11:38:17,184,119,140,0,99,99,101
2022-08-23 11:38:17,161,156,169,194,100,99,101
2022-08-23 11:38:17,103,133,121,115,101,100,101
2022-08-23 11:38:17,191,157,173,0,101,101,101
2022-08-23 11:38:17,191,143,176,0,101,100,99
2022-08-23 11:38:17,187,179,154,125,101,99,100
2022-08-23 11:38:17,182,177,111,0,99,100,100
2022-08-23 11:38:17,163,168,163,122,101,101,100
2022-08-23 11:38:17,110,169,157,184,99,99,100
2022-08-23 11:38:17,129,148,170,164,100,101,99
2022-08-23 11:38:17,157,199,155,195,100,99,101
2022-08-23 11:38:17,126,121,170,120,100,101,99
2022-08-23 11:38:17,156,114,122,179,101,99,99
2022-08-23 11:38:17,132,169,176,105,99,100,99
2022-08-23 11:38:17,176,169,159,192,100,100,100
2022-08-23 11:38:17,147,185,162,120,100,99,99
2022-08-23 11:38:17,199,144,163,113,99,100,99
2022-08-23 11:38:17,145,138,150,0,99,101,101
2022-08-23 11:38:17,128,190,191,150,99,101,99
2022-08-23 11:38:17,151,128,108,169,101,100,101
2022-08-23 11:38:17,100,141,121,118,99,99,100
2022-08-23 11:38:17,123,107,132,0,101,100,100
2022-08-23 11:38:17,159,199,128,0,100,101,101
2022-08-23 11:38:17,139,121,113,149,101,99,101
2022-08-23 11:38:17,177,199,154,120,99,99,100
2022-08-23 11:38:17,144,131,103,126,101,101,99
2022-08-23 11:38:17,171,197,150,182,101,100,101
2022-08-23 11:38:17,186,138,167,176,101,101,100
2022-08-23 11:38:17,112,119,188,140,101,101,100
2022-08-23 11:38:17,120,194,180,196,99,100,101
2022-08-23 11:38:17,147,187,143,150,100,100,100
2022-08-23 11:38:17,116,169,142,159,99,100,101
2022-08-23 11:38:17,200,168,168,196,100,101,100
2022-08-23 11:38:17,104,109,118,133,99,99,101
2022-08-23 11:38:17,183,199,135,182,101,99,99
2022-08-23 11:38:17,133,186,191,125,100,100,99
2022-08-23 11:38:17,114,135,188,0,100,101,100
2022-08-23 11:38:17,171,101,119,195,100,101,100
2022-08-23 11:38:17,167,179,121,176,100,99,99
2022-08-23 11:38:17,143,165,118,103,99,101,100
2022-08-23 11:38:17,128,115,175,160,100,101,101
2022-08-23 11:38:17,120,192,142,0,99,101,100
2022-08-23 11:38:17,116,194,177,107,100,99,99
2022-08-23 11:38:17,183,110,104,122,101,101,100
2022-08-23 11:38:17,104,172,102,101,100,99,100
2022-08-23 11:38:17,116,127,174,113,100,101,101
2022-08-23 11:38:17,129,199,193,0,101,101,99
2022-08-23 11:38:17,160,131,102,123,101,99,101
2022-08-23 11:38:17,200,113,192,0,101,99,99
2022-08-23 11:38:17,162,142,191,101,100,101,99
2022-08-23 11:38:17,107,134,190,156,99,99,100
2022-08-23 11:38:17,133,185,173,182,101,100,100
2022-08-23 11:38:17,184,148,184,0,99,100,101
2022-08-23 11:38:17,194,130,198,0,100,100,100
2022-08-23 11:38:17,141,124,174,121,100,101,99
2022-08-23 11:38:17,151,165,186,127,99,101,99
2022-08-23 11:38:17,117,146,200,190,99,100,99
2022-08-23 11:38:17,181,143,105,141,100,101,100
2022-08-23 11:38:17,193,170,161,115,101,99,99
2022-08-23 11:38:17,153,103,160,167,101,99,101
2022-08-23 11:38:17,104,132,172,122,100,99,101
2022-08-23 11:38:17,174,122,165,173,100,101,100
2022-08-23 11:38:17,152,187,130,0,99,101,101
2022-08-23 11:38:17,147,187,165,173,101,101,99
2022-08-23 11:38:17,100,143,103,147,99,99,100
2022-08-23 11:38:17,167,161,157,153,100,101,101
2022-08-23 11:38:17,134,150,180,0,99,99,100
2022-08-23 11:38:17,183,177,188,145,100,99,99
2022-08-23 11:38:17,171,138,190,0,99,101,101
2022-08-23 11:38:17,180,184,122,188,99,100,101
2022-08-23 11:38:17,108,188,161,151,101,100,99
2022-08-23 11:38:17,156,200,140,148,100,101,99
2022-08-23 11:38:17,178,100,195,153,100,100,99
2022-08-23 11:38:17,193,113,168,174,100,101,101
2022-08-23 11:38:17,186,165,175,0,100,99,100
2022-08-23 11:38:17,134,188,117,192,100,99,100
2022-08-23 11:38:17,197,161,163,0,101,100,101
2022-08-23 11:38:17,141,110,147,0,101,101,101
2022-08-23 11:38:17,199,158,199,199,99,99,100
2022-08-23 11:38:17,120,199,172,127,101,100,101
2022-08-23 11:38:17,180,195,198,175,99,100,101
2022-08-23 11:38:17,107,119,126,121,99,101,101
2022-08-23 11:38:17,148,156,125,130,99,100,101
2022-08-23 11:38:17,103,122,164,132,101,100,101
2022-08-23 11:38:17,171,110,172,160,101,100,100
2022-08-23 11:38:17,124,179,112,199,99,100,99
2022-08-23 11:38:17,159,112,136,0,100,100,100
2022-08-23 11:38:17,142,181,118,168,100,100,99
2022-08-23 11:38:17,196,195,175,172,101,99,100
2022-08-23 11:38:17,187,192,190,0,100,101,101
2022-08-23 11:38:17,171,190,189,183,99,101,100
2022-08-23 11:38:17,108,134,105,0,99,100,100
2022-08-23 11:38:17,115,186,101,166,99,100,99
2022-08-23 11:38:17,102,179,121,163,101,99,99
2022-08-23 11:38:17,119,108,133,181,101,100,101
2022-08-23 11:38:17,188,196,157,181,99,101,101
2022-08-23 11:38:17,101,111,141,100,99,99,100
2022-08-23 11:38:17,194,109,198,171,99,101,101
2022-08-23 11:38:17,197,168,180,0,99,101,101
2022-08-23 11:38:17,118,119,160,181,101,101,100
2022-08-23 11:38:17,185,163,121,195,101,100,100
2022-08-23 11:38:17,154,109,141,127,101,100,101
2022-08-23 11:38:17,170,174,192,105,101,99,101
2022-08-23 11:38:17,178,102,122,132,100,100,99
2022-08-23 11:38:17,176,155,147,143,100,100,101
2022-08-23 11:38:17,104,123,126,0,100,101,101
2022-08-23 11:38:17,161,118,182,114,101,100,101
2022-08-23 11:38:17,180,160,163,152,99,100,100
2022-08-23 11:38:17,192,144,130,187,101,100,101
2022-08-23 11:38:17,148,164,176,120,101,99,101
2022-08-23 11:38:17,158,193,177,0,101,100,101
2022-08-23 11:38:17,193,102,169,140,100,101,101
2022-08-23 11:38:17,154,111,163,0,101,100,100
2022-08-23 11:38:17,117,167,197,200,101,99,101
2022-08-23 11:38:17,141,148,157,0,101,101,100
2022-08-23 11:38:17,191,103,181,131,99,99,99
2022-08-23 11:38:17,102,146,129,0,100,100,100
2022-08-23 11:38:17,117,187,105,112,101,100,99
2022-08-23 11:38:17,129,167,147,106,100,99,99
2022-08-23 11:38:17,193,132,121,127,100,99,100
2022-08-23 11:38:17,171,121,177,144,100,100,100
2022-08-23 11:38:17,118,179,167,152,99,100,100
2022-08-23 11:38:17,165,116,195,150,99,100,101
2022-08-23 11:38:17,112,157,168,115,101,100,99
2022-08-23 11:38:17,116,159,150,121,101,100,101
2022-08-23 11:38:17,191,134,130,108,99,99,101
2022-08-23 11:38:17,127,183,142,142,100,101,101
2022-08-23 11:38:17,169,152,199,0,100,100,99
2022-08-23 11:38:17,199,126,120,182,100,100,100
2022-08-23 11:38:17,107,113,110,0,99,101,101
2022-08-23 11:38:17,126,185,119,0,101,99,99
2022-08-23 11:38:17,166,146,144,119,101,100,101
2022-08-23 11:38:17,136,109,188,127,100,99,99
2022-08-23 11:38:17,185,145,199,150,99,100,100
2022-08-23 11:38:17,128,179,136,180,101,99,99
2022-08-23 11:38:17,126,194,102,103,101,101,101
2022-08-23 11:38:17,173,140,151,133,101,99,99
2022-08-23 11:38:17,190,135,163,175,100,100,100
2022-08-23 11:38:17,182,103,107,167,101,99,100
2022-08-23 11:38:17,173,172,103,149,100,100,100
2022-08-23 11:38:17,104,152,116,0,99,99,101
2022-08-23 11:38:17,183,114,113,155,99,99,100
2022-08-23 11:38:17,162,116,147,192,101,99,101
2022-08-23 11:38:17,134,163,175,161,101,101,99
2022-08-23 11:38:17,163,190,169,155,99,100,101
2022-08-23 11:38:17,106,127,139,163,101,100,100
2022-08-23 11:38:17,144,104,190,166,99,101,99
2022-08-23 11:38:17,135,169,129,116,99,101,100
2022-08-23 11:38:17,130,105,180,0,101,101,100
2022-08-23 11:38:17,132,108,157,0,101,99,101
2022-08-23 11:38:17,105,196,187,183,99,101,101
2022-08-23 11:38:17,163,186,148,161,100,99,101
2022-08-23 11:38:17,148,166,168,151,99,100,100
2022-08-23 11:38:17,114,156,112,121,101,101,101
2022-08-23 11:38:17,195,175,175,0,101,99,100
2022-08-22 11:38:17,136,103,0,195,101,100,100
2022-08-22 11:38:17,108,154,0,124,99,101,100
2022-08-22 11:38:17,106,143,0,180,99,100,100
2022-08-22 11:38:17,177,189,0,170,100,99,99
2022-08-22 11:38:17,152,155,0,138,100,99,100
2022-08-22 11:38:17,186,115,0,168,100,100,100
2022-08-22 11:38:17,139,114,131,0,101,101,99
2022-08-22 11:38:17,191,177,124,172,100,99,99
2022-08-22 11:38:17,158,100,121,153,99,101,101
2022-08-22 11:38:17,187,122,132,156,99,99,101
2022-08-22 11:38:17,142,179,117,108,99,100,101
2022-08-22 11:38:17,144,142,156,126,100,101,100
2022-08-22 11:38:17,108,160,131,190,101,100,100
2022-08-22 11:38:17,194,110,115,0,99,99,101
2022-08-22 11:38:17,122,160,165,170,101,100,101
2022-08-22 11:38:17,199,144,183,192,100,99,99
2022-08-22 11:38:17,159,144,195,161,100,99,99
2022-08-22 11:38:17,125,146,174,152,101,100,101
2022-08-22 11:38:17,104,195,102,190,100,99,99
2022-08-22 11:38:17,157,138,120,123,99,99,100
2022-08-22 11:38:17,133,145,121,0,99,101,100
2022-08-22 11:38:17,180,174,144,169,99,99,101
2022-08-22 11:38:17,153,159,132,0,100,99,99
2022-08-22 11:38:17,101,119,175,144,100,100,100
2022-08-22 11:38:17,193,158,194,0,99,101,101
2022-08-22 11:38:17,148,129,115,169,99,101,100
2022-08-22 11:38:17,182,122,187,0,99,99,99
2022-08-22 11:38:17,127,171,159,0,100,101,99
2022-08-22 11:38:17,136,134,158,154,100,101,100
2022-08-22 11:38:17,172,129,140,128,99,100,101
2022-08-22 11:38:17,142,131,191,104,99,99,99
2022-08-22 11:38:17,166,175,109,130,101,101,100
2022-08-22 11:38:17,134,165,156,0,101,101,100
2022-08-22 11:38:17,126,131,123,175,101,100,101
2022-08-22 11:38:17,154,101,109,166,99,100,99
2022-08-22 11:38:17,135,100,173,161,101,101,101
2022-08-22 11:38:17,195,133,161,126,101,100,101
2022-08-22 11:38:17,139,152,125,125,99,99,99
2022-08-22 11:38:17,147,192,179,144,100,99,99
2022-08-22 11:38:17,134,154,139,0,99,100,101
2022-08-22 11:38:17,114,142,144,111,100,101,100
2022-08-22 11:38:17,181,149,159,164,101,101,99
2022-08-22 11:38:17,192,104,145,153,100,99,100
2022-08-22 11:38:17,106,191,104,152,100,100,99
2022-08-22 11:38:17,173,200,191,0,100,100,101
2022-08-22 11:38:17,170,191,191,134,100,101,100
2022-08-22 11:38:17,103,176,194,114,101,99,100
2022-08-22 11:38:17,110,199,121,137,101,99,101
2022-08-22 11:38:17,178,135,134,153,100,100,99
2022-08-22 11:38:17,155,195,112,125,101,100,99
2022-08-22 11:38:17,135,156,183,0,100,101,100
2022-08-22 11:38:17,119,107,160,195,100,99,99
2022-08-22 11:38:17,140,200,141,182,99,100,99
2022-08-22 11:38:17,157,177,159,177,99,99,100
2022-08-22 11:38:17,132,165,106,185,101,99,101
2022-08-22 11:38:17,189,111,150,134,99,101,101
2022-08-22 11:38:17,199,118,126,121,100,100,100
2022-08-22 11:38:17,182,125,107,171,99,100,99
2022-08-22 11:38:17,171,133,150,144,100,100,100
2022-08-22 11:38:17,186,161,118,0,99,101,100
